"outcome2","exposure2","HR"
"Mood disorders","Exposed to Behavioral disorders",2.66525316672281
"Mood disorders","Exposed to Behavioral disorders",2.65335665308317
"Mood disorders","Exposed to Behavioral disorders",36.087686031937
"Mood disorders","Exposed to Behavioral disorders",11.5683324064387
"Mood disorders","Exposed to Behavioral disorders",2.14885235231018
"Mood disorders","Exposed to Behavioral disorders",6.41572109892205
"Mood disorders","Exposed to Behavioral disorders",5.67568238391258
"Mood disorders","Exposed to Behavioral disorders",2.03953563083416
"Mood disorders","Exposed to Behavioral disorders",1.88101916688781
"Mood disorders","Exposed to Behavioral disorders",4.3716079789625
"Mood disorders","Exposed to Behavioral disorders",3.09301641242037
"Mood disorders","Exposed to Behavioral disorders",1.93929970286036
"Mood disorders","Exposed to Behavioral disorders",2.50016112550668
"Mood disorders","Exposed to Behavioral disorders",2.77789598159274
"Mood disorders","Exposed to Behavioral disorders",2.89405316845071
"Mood disorders","Exposed to Behavioral disorders",3.22642044067345
"Mood disorders","Exposed to Behavioral disorders",2.75421922628106
"Mood disorders","Exposed to Behavioral disorders",2.76522332431434
"Mood disorders","Exposed to Behavioral disorders",4.56890787809551
"Mood disorders","Exposed to Behavioral disorders",35.120299618184
"Mood disorders","Exposed to Behavioral disorders",10.3922620961097
"Mood disorders","Exposed to Behavioral disorders",7.03154954181603
"Mood disorders","Exposed to Behavioral disorders",2.16841626652168
"Mood disorders","Exposed to Behavioral disorders",2.01682251388274
"Mood disorders","Exposed to Behavioral disorders",6.14416714459954
"Mood disorders","Exposed to Behavioral disorders",1.98115900596479
"Mood disorders","Exposed to Behavioral disorders",5.16447318358645
"Mood disorders","Exposed to Behavioral disorders",3.87414231406281
"Mood disorders","Exposed to Behavioral disorders",2.13495720076594
"Mood disorders","Exposed to Behavioral disorders",3.48378623183631
"Mood disorders","Exposed to Behavioral disorders",2.91677017604089
"Mood disorders","Exposed to Behavioral disorders",2.93382813213324
"Mood disorders","Exposed to Behavioral disorders",3.08841063198193
"Mood disorders","Exposed to Behavioral disorders",5.44934980650805
"Mood disorders","Exposed to Behavioral disorders",2.85591533662763
"Mood disorders","Exposed to Behavioral disorders",2.86571934806472
"Neurotic disorders","Exposed to Organic disorders",34.2401180845976
"Neurotic disorders","Exposed to Organic disorders",14.133031256775
"Neurotic disorders","Exposed to Organic disorders",2.83649092949881
"Neurotic disorders","Exposed to Organic disorders",7.02547128638873
"Neurotic disorders","Exposed to Organic disorders",1.99743963914208
"Neurotic disorders","Exposed to Organic disorders",5.09312555468032
"Neurotic disorders","Exposed to Organic disorders",4.05561037384756
"Neurotic disorders","Exposed to Organic disorders",1.44822455303064
"Neurotic disorders","Exposed to Organic disorders",1.31547588513514
"Neurotic disorders","Exposed to Organic disorders",4.2272903136307
"Neurotic disorders","Exposed to Organic disorders",5.27533613707408
"Neurotic disorders","Exposed to Organic disorders",1.4969026600849
"Neurotic disorders","Exposed to Organic disorders",5.76566327995152
"Neurotic disorders","Exposed to Organic disorders",1.63395137870402
"Neurotic disorders","Exposed to Organic disorders",2.49956048395401
"Neurotic disorders","Exposed to Organic disorders",7.37502579612922
"Neurotic disorders","Exposed to Organic disorders",2.47936544875566
"Neurotic disorders","Exposed to Organic disorders",10.641678231499
"Neurotic disorders","Exposed to Organic disorders",24.760952094371
"Neurotic disorders","Exposed to Organic disorders",4.78088272521056
"Neurotic disorders","Exposed to Organic disorders",2.0373471196151
"Neurotic disorders","Exposed to Organic disorders",3.70202067886962
"Neurotic disorders","Exposed to Organic disorders",1.54955852843869
"Neurotic disorders","Exposed to Organic disorders",3.00938036871669
"Neurotic disorders","Exposed to Organic disorders",1.17874219084775
"Neurotic disorders","Exposed to Organic disorders",3.25265179314875
"Neurotic disorders","Exposed to Organic disorders",1.07929251740184
"Neurotic disorders","Exposed to Organic disorders",4.44965070571655
"Neurotic disorders","Exposed to Organic disorders",1.21927421990047
"Neurotic disorders","Exposed to Organic disorders",4.56666874830921
"Neurotic disorders","Exposed to Organic disorders",1.23513416523832
"Neurotic disorders","Exposed to Organic disorders",1.94739928031408
"Neurotic disorders","Exposed to Organic disorders",5.48946719104374
"Neurotic disorders","Exposed to Organic disorders",1.95974360321654
"Neurotic disorders","Exposed to Organic disorders",8.60145951580266
"Neurotic disorders","Exposed to Organic disorders",19.4908300281794
"Neurotic disorders","Exposed to Organic disorders",1.57647113454457
"Neurotic disorders","Exposed to Organic disorders",3.57754245641753
"Neurotic disorders","Exposed to Organic disorders",1.28960714083129
"Neurotic disorders","Exposed to Organic disorders",2.96303979753087
"Neurotic disorders","Exposed to Organic disorders",2.46303283413097
"Neurotic disorders","Exposed to Organic disorders",1.0180002869454
"Neurotic disorders","Exposed to Organic disorders",0.931336842448728
"Neurotic disorders","Exposed to Organic disorders",2.6924956380232
"Neurotic disorders","Exposed to Organic disorders",3.81947813724733
"Neurotic disorders","Exposed to Organic disorders",1.02266997516548
"Neurotic disorders","Exposed to Organic disorders",3.66883583289882
"Neurotic disorders","Exposed to Organic disorders",0.960351313405594
"Neurotic disorders","Exposed to Organic disorders",4.39326242372079
"Neurotic disorders","Exposed to Organic disorders",1.61742163824018
"Neurotic disorders","Exposed to Organic disorders",1.6260026485519
"Neurotic disorders","Exposed to Substance use",110.785677331896
"Neurotic disorders","Exposed to Substance use",48.6238475068933
"Neurotic disorders","Exposed to Substance use",7.51103595746727
"Neurotic disorders","Exposed to Substance use",16.887407063508
"Neurotic disorders","Exposed to Substance use",12.5413677471173
"Neurotic disorders","Exposed to Substance use",5.71967279451849
"Neurotic disorders","Exposed to Substance use",9.83879358109031
"Neurotic disorders","Exposed to Substance use",4.75343588134108
"Neurotic disorders","Exposed to Substance use",4.55615014278895
"Neurotic disorders","Exposed to Substance use",8.44179868298474
"Neurotic disorders","Exposed to Substance use",7.38052518972702
"Neurotic disorders","Exposed to Substance use",4.41908473006162
"Neurotic disorders","Exposed to Substance use",4.30146946341893
"Neurotic disorders","Exposed to Substance use",6.13949443995817
"Neurotic disorders","Exposed to Substance use",13.0805592338946
"Neurotic disorders","Exposed to Substance use",7.14427902455475
"Neurotic disorders","Exposed to Substance use",7.17061195254863
"Neurotic disorders","Exposed to Substance use",41.9127719378855
"Neurotic disorders","Exposed to Substance use",107.571355557929
"Neurotic disorders","Exposed to Substance use",6.56769018062545
"Neurotic disorders","Exposed to Substance use",16.6305272923629
"Neurotic disorders","Exposed to Substance use",4.91574392385396
"Neurotic disorders","Exposed to Substance use",12.1835758142008
"Neurotic disorders","Exposed to Substance use",4.09799528805384
"Neurotic disorders","Exposed to Substance use",9.59193556379619
"Neurotic disorders","Exposed to Substance use",3.81410829175959
"Neurotic disorders","Exposed to Substance use",8.02564387947516
"Neurotic disorders","Exposed to Substance use",3.86976468390317
"Neurotic disorders","Exposed to Substance use",7.26387621305887
"Neurotic disorders","Exposed to Substance use",3.68583354677171
"Neurotic disorders","Exposed to Substance use",5.76486709683027
"Neurotic disorders","Exposed to Substance use",6.0887280431631
"Neurotic disorders","Exposed to Substance use",12.4925966394028
"Neurotic disorders","Exposed to Substance use",6.12567527908331
"Neurotic disorders","Exposed to Substance use",33.8060168513491
"Neurotic disorders","Exposed to Substance use",102.64043926859
"Neurotic disorders","Exposed to Substance use",5.43156279452289
"Neurotic disorders","Exposed to Substance use",16.2761134418458
"Neurotic disorders","Exposed to Substance use",3.94448973029853
"Neurotic disorders","Exposed to Substance use",11.6309936336936
"Neurotic disorders","Exposed to Substance use",9.21832545370327
"Neurotic disorders","Exposed to Substance use",3.31076407129699
"Neurotic disorders","Exposed to Substance use",7.3633235492082
"Neurotic disorders","Exposed to Substance use",2.93297920511746
"Neurotic disorders","Exposed to Substance use",7.10720956119487
"Neurotic disorders","Exposed to Substance use",3.23019756177401
"Neurotic disorders","Exposed to Substance use",5.25475877828816
"Neurotic disorders","Exposed to Substance use",3.00332467487956
"Neurotic disorders","Exposed to Substance use",11.6197972162253
"Neurotic disorders","Exposed to Substance use",4.89961925972168
"Neurotic disorders","Exposed to Substance use",4.85961297515686
"Neurotic disorders","Exposed to Schizophrenia and related",11.3910105945716
"Neurotic disorders","Exposed to Schizophrenia and related",45.7934102608115
"Neurotic disorders","Exposed to Schizophrenia and related",2.745249600578
"Neurotic disorders","Exposed to Schizophrenia and related",10.9216875945294
"Neurotic disorders","Exposed to Schizophrenia and related",7.53811009446279
"Neurotic disorders","Exposed to Schizophrenia and related",1.91498775814768
"Neurotic disorders","Exposed to Schizophrenia and related",1.61488970463694
"Neurotic disorders","Exposed to Schizophrenia and related",6.09836132594858
"Neurotic disorders","Exposed to Schizophrenia and related",1.58278982179122
"Neurotic disorders","Exposed to Schizophrenia and related",5.40020599464972
"Neurotic disorders","Exposed to Schizophrenia and related",1.78013066693468
"Neurotic disorders","Exposed to Schizophrenia and related",5.33565579314158
"Neurotic disorders","Exposed to Schizophrenia and related",2.12940602642694
"Neurotic disorders","Exposed to Schizophrenia and related",4.92438847794509
"Neurotic disorders","Exposed to Schizophrenia and related",7.17061984022612
"Neurotic disorders","Exposed to Schizophrenia and related",2.29550136649517
"Neurotic disorders","Exposed to Schizophrenia and related",2.26737052262809
"Neurotic disorders","Exposed to Schizophrenia and related",12.0678392396608
"Neurotic disorders","Exposed to Schizophrenia and related",49.6107577334009
"Neurotic disorders","Exposed to Schizophrenia and related",2.89333668958994
"Neurotic disorders","Exposed to Schizophrenia and related",11.8222458717582
"Neurotic disorders","Exposed to Schizophrenia and related",7.92388566672597
"Neurotic disorders","Exposed to Schizophrenia and related",1.96326057552057
"Neurotic disorders","Exposed to Schizophrenia and related",6.09976045051021
"Neurotic disorders","Exposed to Schizophrenia and related",1.56334413007879
"Neurotic disorders","Exposed to Schizophrenia and related",5.57894393767282
"Neurotic disorders","Exposed to Schizophrenia and related",1.57802033672647
"Neurotic disorders","Exposed to Schizophrenia and related",1.69482750721658
"Neurotic disorders","Exposed to Schizophrenia and related",5.19712714082647
"Neurotic disorders","Exposed to Schizophrenia and related",2.06800821691202
"Neurotic disorders","Exposed to Schizophrenia and related",4.88244344257691
"Neurotic disorders","Exposed to Schizophrenia and related",7.24046839683217
"Neurotic disorders","Exposed to Schizophrenia and related",2.28580321730837
"Neurotic disorders","Exposed to Schizophrenia and related",2.26275932769666
"Neurotic disorders","Exposed to Schizophrenia and related",53.4462405943872
"Neurotic disorders","Exposed to Schizophrenia and related",12.723117317281
"Neurotic disorders","Exposed to Schizophrenia and related",12.7377127365106
"Neurotic disorders","Exposed to Schizophrenia and related",3.03717133395758
"Neurotic disorders","Exposed to Schizophrenia and related",8.31865514049291
"Neurotic disorders","Exposed to Schizophrenia and related",2.01080270887863
