outcome;outcome2;exposure;exposure2;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;HR;CI_left;CI_right 
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;adjusted_time_after_expo_7;persons;5328397;73128160.6980121;40716;3912;19106.6402200765;97;6.01954153834749;4.928351431186;7.35233289221241
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;basic_confounders;persons;5328397;73128160.6980121;40716;28306;174037.158504761;1299;7.69335138982489;7.26670052415043;8.14505227105673
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;kessler_prev;persons;5328397;73128160.6980121;40716;28306;174037.158504761;1299;4.03720168600545;3.8111585701768;4.27665161482094
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;kessler_prev_interactions;persons;5328397;73128160.6980121;40716;28306;174037.158504761;1299;3.9065823012328;3.68637964241171;4.13993857299001
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_time_after_expo_1;women;2685592;37015969.1748358;19671;5502;2554.19940653258;137;67.1252783794287;56.6793600533206;79.4963632842185
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_adjusted_time_after_expo_1;women;2685592;37015969.1748358;19671;5502;2554.19940653258;137;17.1125823008061;14.4501466584794;20.2655709954351
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_time_after_expo_2;women;2685592;37015969.1748358;19671;5150;2411.61455198743;32;15.7708673584768;11.1436057426403;22.319549253879
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_adjusted_time_after_expo_2;women;2685592;37015969.1748358;19671;5150;2411.61455198743;32;4.2321676135582;2.99049464426891;5.98939133483373
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_adjusted_time_after_expo_3;women;2685592;37015969.1748358;19671;4915;4344.017044689;49;3.66945371687745;2.77069673792148;4.85974895628844
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_time_after_expo_3;women;2685592;37015969.1748358;19671;4915;4344.017044689;49;12.6407219072098;9.54423774477614;16.7418137108824
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_time_after_expo_4;women;2685592;37015969.1748358;19671;4827;9928.82777153986;96;9.91388202808355;8.10648420430087;12.12425194323
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_adjusted_time_after_expo_4;women;2685592;37015969.1748358;19671;4827;9928.82777153986;96;3.50472760028029;2.86592532835937;4.28591611603433
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_time_after_expo_5;women;2685592;37015969.1748358;19671;3317;10601.2448237144;72;7.01284873434375;5.56181806992314;8.84244086241143
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_adjusted_time_after_expo_5;women;2685592;37015969.1748358;19671;3317;10601.2448237144;72;3.65962249993683;2.90232311240923;4.61452302976921
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_adjusted_time_after_expo_6;women;2685592;37015969.1748358;19671;1459;4904.04202410362;26;4.00395651097847;2.72453165916118;5.8841921281776
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_time_after_expo_6;women;2685592;37015969.1748358;19671;1459;4904.04202410362;26;4.77358884303227;3.24874778199933;7.0141334358368
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_time_after_expo_7;women;2685592;37015969.1748358;19671;723;3851.9610599596;23;6.87660795108317;4.56814261336343;10.3516332381058
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_adjusted_time_after_expo_7;women;2685592;37015969.1748358;19671;723;3851.9610599596;23;8.69804945544256;5.77630306180783;13.0976618643078
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_kessler_prev_interactions;women;2685592;37015969.1748358;19671;7368;38595.9066825265;435;4.60671075419132;4.18344605102671;5.07279972394377
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_kessler_prev;women;2685592;37015969.1748358;19671;7368;38595.9066825265;435;5.11232913610666;4.64343340486518;5.62857414268095
D20;Schizophrenia and related;expo_D81;Exposed to Developmental disorders;sex_basic_confounders;women;2685592;37015969.1748358;19671;7368;38595.9066825265;435;11.7976669992963;10.7170333852533;12.9872644437037
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_1;men;2629191;35872613.6781207;19646;29427;13772.0353537357;392;44.1487493784572;39.9182183287575;48.8276319255878
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_1;men;2629191;35872613.6781207;19646;29427;13772.0353537357;392;10.6958412746808;9.66997127373657;11.8305439938457
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_2;men;2629191;35872613.6781207;19646;29976;14061.0961748634;114;3.2462679063812;2.69919440740052;3.90422241951425
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_2;men;2629191;35872613.6781207;19646;29976;14061.0961748634;114;12.527535980889;10.4164930044647;15.0664103249722
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_3;men;2629191;35872613.6781207;19646;32619;28971.1527434689;208;11.060673617711;9.64206058923701;12.688003746221
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_3;men;2629191;35872613.6781207;19646;32619;28971.1527434689;208;3.19106430792611;2.78194923807702;3.66034407743496
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_4;men;2629191;35872613.6781207;19646;38491;86595.8336103006;456;2.83847660055654;2.58461352092104;3.11727434167251
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_4;men;2629191;35872613.6781207;19646;38491;86595.8336103006;456;7.56310030968796;6.88494893610436;8.30804800808984
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_5;men;2629191;35872613.6781207;19646;30047;103167.961254585;497;4.98533997157452;4.55557734563804;5.45564540924235
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_5;men;2629191;35872613.6781207;19646;30047;103167.961254585;497;3.10416668207088;2.83692584865741;3.39658182981384
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_6;men;2629191;35872613.6781207;19646;15201;53688.6797889065;314;4.41707582899313;3.94741166302006;4.942620771442
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_6;men;2629191;35872613.6781207;19646;15201;53688.6797889065;314;4.47538373997477;4.00033342383039;5.0068475544352
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_7;men;2629191;35872613.6781207;19646;10087;74762.3379519428;282;7.14284816877112;6.34767140102448;8.03763722770566
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_7;men;2629191;35872613.6781207;19646;10087;74762.3379519428;282;5.03787768927128;4.47775041238927;5.6680719724427
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_basic_confounders;men;2629191;35872613.6781207;19646;50602;375019.096877803;2263;6.95452968141696;6.65047945035231;7.27248064606039
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_kessler_prev_interactions;men;2629191;35872613.6781207;19646;50602;375019.096877803;2263;4.0129045267099;3.836502388695;4.19741762391199
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_kessler_prev;men;2629191;35872613.6781207;19646;50602;375019.096877803;2263;4.00816247245247;3.83227282700647;4.19212491667133
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;time_after_expo_1;persons;5308317;72741461.9548151;38332;49460;23240.5413304492;704;44.4860341238207;41.2430101582903;47.9840638321579
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;adjusted_time_after_expo_1;persons;5308317;72741461.9548151;38332;49460;23240.5413304492;704;9.87638249024115;9.15453728611771;10.6551459724196
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;adjusted_time_after_expo_2;persons;5308317;72741461.9548151;38332;49373;23263.4512538364;223;3.28416160439396;2.876947304254;3.74901459885178
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;time_after_expo_2;persons;5308317;72741461.9548151;38332;49373;23263.4512538364;223;13.8924704621877;12.1707977432047;15.8576898256745
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;time_after_expo_3;persons;5308317;72741461.9548151;38332;51902;46365.801354892;353;10.8988360594867;9.80591078668981;12.1135741529284
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;adjusted_time_after_expo_3;persons;5308317;72741461.9548151;38332;51902;46365.801354892;353;2.87168969375865;2.58381266982502;3.19164070737301
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;adjusted_time_after_expo_4;persons;5308317;72741461.9548151;38332;58121;129943.855520623;776;2.75446821895341;2.56278272027866;2.96049099644289
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;time_after_expo_4;persons;5308317;72741461.9548151;38332;58121;129943.855520623;776;8.03170713493003;7.47054535815331;8.63502146210543
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;time_after_expo_5;persons;5308317;72741461.9548151;38332;43532;146812.066487013;783;5.51562183638388;5.13195085465527;5.92797653438134
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;adjusted_time_after_expo_5;persons;5308317;72741461.9548151;38332;43532;146812.066487013;783;3.17924580365118;2.95898709136904;3.41589995762947
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;adjusted_time_after_expo_6;persons;5308317;72741461.9548151;38332;21664;76523.2224867133;441;4.55144242860808;4.13956586902044;5.00429968658424
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;time_after_expo_6;persons;5308317;72741461.9548151;38332;21664;76523.2224867133;441;4.67486740606783;4.25225586511053;5.13948030353232
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;time_after_expo_7;persons;5308317;72741461.9548151;38332;14939;114586.963268209;403;5.04992655693335;4.57599464804207;5.5729431941823
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;adjusted_time_after_expo_7;persons;5308317;72741461.9548151;38332;14939;114586.963268209;403;7.00567965954809;6.34763217383047;7.7319457315985
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;kessler_prev;persons;5308317;72741461.9548151;38332;78477;560735.901701737;3683;3.92274043455431;3.78573058606717;4.06470882358089
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;kessler_prev_interactions;persons;5308317;72741461.9548151;38332;78477;560735.901701737;3683;3.89320334204033;3.7571789656331;4.03415232575165
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;basic_confounders;persons;5308317;72741461.9548151;38332;78477;560735.901701737;3683;7.68374455038613;7.41613210044678;7.96101384332566
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_1;women;2679126;36868848.2766945;18686;20033;9468.50597671354;312;44.7890370155339;40.0097595338291;50.1392125359489
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_1;women;2679126;36868848.2766945;18686;20033;9468.50597671354;312;8.99568214007845;8.03311884434098;10.0735839632614
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_2;women;2679126;36868848.2766945;18686;19397;9202.35507897297;109;15.6318296855915;12.9417342365152;18.8810938977478
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_2;women;2679126;36868848.2766945;18686;19397;9202.35507897297;109;3.31990344608176;2.74808673041512;4.01070270793114
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_3;women;2679126;36868848.2766945;18686;19283;17394.6486114231;145;2.50802274071425;2.12845505829117;2.95527877999447
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_3;women;2679126;36868848.2766945;18686;19283;17394.6486114231;145;10.6385276970343;9.02902673452905;12.534935922578
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_4;women;2679126;36868848.2766945;18686;19630;43348.0219103229;320;2.64078372861081;2.36268690471833;2.95161355800843
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_4;women;2679126;36868848.2766945;18686;19630;43348.0219103229;320;8.76723958253283;7.84324561714394;9.80008706211091
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_5;women;2679126;36868848.2766945;18686;13485;43644.1052324278;286;6.71429408932336;5.97029339134302;7.55101000284033
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_5;women;2679126;36868848.2766945;18686;13485;43644.1052324278;286;3.31883991940371;2.95146279722758;3.73194553594718
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_6;women;2679126;36868848.2766945;18686;6463;22834.5426978068;127;5.21491297044518;4.37827034026254;6.21142944034986
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_6;women;2679126;36868848.2766945;18686;6463;22834.5426978068;127;4.93353465640476;4.14203406866697;5.8762829572235
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_time_after_expo_7;women;2679126;36868848.2766945;18686;4852;39824.6253162663;121;5.05573124613704;4.22748969277171;6.04624027277236
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_adjusted_time_after_expo_7;women;2679126;36868848.2766945;18686;4852;39824.6253162663;121;6.72941556756833;5.62683609739756;8.04804566850197
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_basic_confounders;women;2679126;36868848.2766945;18686;27875;185716.804823933;1420;9.11976831767634;8.63256477323453;9.63446859106859
D20;Schizophrenia and related;expo_D91;Exposed to Behavioral disorders;sex_kessler_prev;women;2679126;36868848.2766945;18686;27875;185716.804823933;1420;3.7973851065232;3.59353078777127;4.01280370167294
